Company Name,Total_Delivery,Price,PrevClose,Total_Traded_Value,NSE_Code,BSE_Code,Segment
Indiabulls Real Estate Ltd.,11344216,83.0,78.2,9415.69928,IBREALEST,532832,EQ
Easy Trip Planners Ltd.,11059126,39.5,39.85,4368.35477,EASEMYTRIP,543272,EQ
Bank Of Maharashtra,9514699,41.1,41.7,3910.5412890000002,MAHABANK,532525,EQ
Vishnu Prakash,9283961,163.5,145.7,15179.276235,VPRPL,543974,EQ
The South Indian Bank Ltd.,8939341,23.85,24.0,2132.0328285,SOUTHBANK,532218,EQ
Rashtriya Chemicals and Fertil,8808415,131.3,123.95,11565.448895,RCF,524230,EQ
Brightcom Group Ltd.,8137239,13.9,14.6,1131.076221,BCG,532368,EQ
SJVN Ltd.,7915270,62.05,64.0,4911.425035,SJVN,533206,EQ
Orient Paper & Industries Ltd.,7498265,58.55,50.6,4390.2341575,ORIENTPPR,502420,EQ
HFCL Ltd.,7463123,78.8,79.35,5880.9409239999995,HFCL,500183,EQ
Union Bank Of India,7354523,88.0,89.85,6471.98024,UNIONBANK,532477,EQ
UCO Bank,7187650,33.8,34.4,2429.4257,UCOBANK,532505,EQ
Lemon Tree Hotels Ltd.,7070155,108.5,106.1,7671.118175,LEMONTREE,541233,EQ
Ujjivan Small Finance Bank Ltd,6931538,50.05,49.35,3469.2347689999997,UJJIVANSFB,542904,EQ
National Fertilizers Ltd.,6808559,72.9,69.5,4963.4395110000005,NFL,523630,EQ
Patel Engineering Ltd.,6752972,56.6,58.25,3822.182152,PATELENG,531120,EQ
IRB Infrastructure Developers ,5991750,30.55,30.95,1830.479625,IRB,532947,EQ
Ircon International Ltd.,5585159,121.35,126.3,6777.590446499999,IRCON,541956,EQ
Himadri Speciality Chemical Lt,5567811,267.7,279.0,14905.030047,HSCL,500184,EQ
HLV Ltd.,5177886,20.2,17.7,1045.932972,HLVLTD,500193,EQ
Bank Of India,5141625,92.85,93.4,4773.9988125,BANKINDIA,532149,EQ
Jain Irrigation Systems Ltd.,5125473,68.5,66.75,3510.949005,JISLJALEQS,500219,EQ
FSN E-Commerce Ventures Ltd.,5088841,142.6,138.05,7256.687266,NYKAA,543384,EQ
